-6.672418458,-1.206198345,-1.081049865,0
1.675597633,0.614994315,-0.971600142,0
-4.039058037,0.335102375,0.544617531,1
0.793526018,-0.235276676,0.551770529,1
3.820273367,-0.274690994,0.454743377,1
-4.914810602,1.232170159,-0.663065232,0
6.396710693,-0.364425071,-1.018175459,0
3.033109327,-1.313128968,1.392082758,1
1.711345962,-0.042843299,-1.122016648,0
0.312039997,0.00986085,1.174191014,1
3.248662267,0.114257211,-1.021754019,0
2.507292041,-0.783282998,0.850310011,1
2.048061597,0.542408901,-0.972869613,0
-3.084155173,-0.360282934,-1.003070469,0
1.915977399,-0.533046552,2.006666733,1
-0.231430144,-1.986422099,-0.842387849,0
4.044079982,-0.802847274,-0.981360785,0
1.716560753,1.209456867,-0.998481397,0
0.652194921,0.060135097,1.452560675,1
-0.98459053,0.536691305,0.905907986,1
-0.386523615,0.590570294,-0.965610729,0
1.684897686,-2.08681004,1.370179348,1
0.848860684,0.462297319,-1.211695151,0
0.500927372,1.150677517,1.029315657,1
3.854203668,-0.300834771,-0.792437188,0
4.434619956,-0.472308197,1.369213788,1
-3.850458681,1.65830428,-0.738362386,0
6.210623954,1.790530741,-0.957377336,0
0.907168852,0.394329424,0.694756196,1
2.461244821,0.752663117,-1.225644585,0
4.08556127,-0.88536789,1.299961374,1
2.522763571,0.84936182,-0.823579254,0
-0.533398897,-1.835845403,0.224769761,1
1.06107058,-1.671213739,-1.051093215,0
3.022662386,1.410221947,-1.149313315,0
1.153673431,-0.327073334,1.036513163,1
-0.458827834,-1.951145635,0.449523754,1
3.587794035,-1.389999889,-0.987306155,0
2.469628509,0.07265701,1.833526614,1
1.625268735,-0.401773325,0.859081554,1
-3.216756634,1.561052386,0.938677302,1
2.16626748,-1.057958601,1.644656528,1
-6.364170142,-1.045165181,-0.856445805,0
2.448787174,1.267018971,0.656330097,1
1.901992795,2.637999137,0.403517378,1
-2.592100413,0.769058679,-0.917240426,0
1.321334936,0.671035795,-1.071055857,0
-2.309616839,-1.416158306,0.120581476,1
-1.078096625,0.435536013,0.946562656,1
-2.099623763,0.721745963,-0.938552228,0
-1.802306277,0.172528127,-0.99247003,0
3.275885465,1.201651735,-0.795321887,0
-5.853421283,0.66893023,-0.946452125,0
-1.213886441,0.095242941,0.783767901,1
2.405865338,0.600218708,0.687614408,1
-5.851363949,1.267922482,-0.878046122,0
-0.234375666,-0.638936837,1.480943356,1
2.06638244,-0.483979702,1.641802449,1
-0.380687229,-2.94673249,-1.219372065,0
-1.247130716,-0.43874096,-1.134617816,0
1.745922326,-0.353020312,1.868464452,1
-2.046425097,-0.703808022,1.297529553,1
-2.527023897,-0.723888333,1.890900999,1
-3.800100789,0.079001527,1.304866236,1
-3.273444188,1.327276678,0.469348657,1
2.650174224,2.634541164,-0.883476571,0
-1.727307597,-0.265196416,1.267465766,1
9.256745796,1.529727015,-0.90461557,0
-3.269943346,-1.752950079,-0.924871805,0
5.078677591,-1.100743868,-0.996899198,0
1.060331443,-1.211316955,0.940932113,1
2.283525735,0.974632738,0.169501764,1
1.292408316,0.033081343,0.96424282,1
0.221783959,2.649071066,-0.900212439,0
-2.110294062,-0.257167867,-0.870247887,0
6.157012216,0.887877096,-1.054587483,0
-2.308068503,-1.049303966,-0.979973702,0
-1.302132671,0.72434246,-1.13688874,0
3.240477719,-0.997768055,1.535875308,1
-4.232020822,-0.047489397,-1.008738121,0
3.115797009,0.306018199,-0.758257669,0
-1.826740975,1.310819556,0.666090326,1
-3.620098166,0.724403194,1.782713179,1
3.576955069,-0.855898737,0.434362151,1
5.000991261,-0.405840224,-0.975928599,0
-0.757650141,-0.644864175,-0.869123904,0
2.909486402,1.259835943,-0.867016859,0
-1.566472929,0.28407341,-0.91382574,0
1.535439226,-0.483855615,-1.028128731,0
-2.863781636,-0.325680424,0.424549808,1
4.721147831,0.301892358,-1.143047429,0
0.098785857,0.366455339,1.089534171,1
2.106279587,0.546555688,1.066192469,1
3.291208751,-0.342562792,-0.989939777,0
-1.362568432,0.244446503,-0.864452261,0
0.942623166,1.081425672,-1.172085419,0
0.960097561,0.855827183,-1.094303287,0
2.623236504,0.54403977,1.272996206,1
1.378542455,1.219193237,1.437889958,1
-1.873283311,-0.07623891,1.17503616,1
1.682049291,1.436851655,-0.893734072,0
1.813153495,0.606769503,0.863925376,1
-4.28570023,-0.143805884,-0.724610613,0
3.635065347,-1.074307634,-1.072296141,0
-7.014589475,-1.3448356,0.879134031,1
0.562671988,0.544580273,1.618966713,1
5.0134958,-0.001539692,1.970831186,1
-4.139355414,-1.991163699,1.214097923,1
1.551711981,1.753643142,0.458931937,1
2.242845893,1.867516532,-1.11099595,0
2.922573704,-0.496742766,-0.968831112,0
-0.414887091,-1.011241573,0.493791887,1
5.997404998,0.568292464,-1.028247276,0
0.828366179,-0.691186446,0.958335203,1
1.92033669,-1.320005273,0.776464989,1
-0.26931777,2.629963845,-0.813570137,0
2.136719393,0.138694223,-1.084670269,0
3.995487736,1.807222771,-0.728696247,0
-2.105164502,1.126337493,-1.136643677,0
-0.56502745,0.069910959,-0.958333801,0
2.29270423,0.025959109,1.264890761,1
4.283148169,0.86304635,1.308993113,1
-2.795775894,0.433326488,-1.208401441,0
-2.451486815,-0.511338318,-0.846622563,0
-4.316916929,-0.01535854,-1.036903865,0
-4.588785588,0.580542593,-1.010510111,0
-0.191639814,-0.08446937,1.394742072,1
-0.262530764,0.314906253,-0.913230749,0
-3.750897665,-0.969964032,0.658143729,1
-0.699185149,1.424820614,1.611357633,1
3.199672092,-0.776222922,1.710345251,1
0.727734887,0.575642858,0.680646017,1
-1.498789614,0.100198841,-0.711615018,0
-2.47688826,-0.597005115,-1.063187362,0
0.107123309,-0.444938094,0.674145041,1
3.914335494,-0.29129082,-1.273551781,0
-0.623674683,-0.591572534,-0.87845235,0
-5.489007193,-1.075607546,0.731941649,1
-1.071678899,0.649365761,-0.914222184,0
-3.712467383,0.067266514,1.252769921,1
1.733852573,0.984854322,-0.935266487,0
-1.786961029,0.940343926,0.766859175,1
3.193241714,1.202540054,-1.112921332,0
1.609780132,-0.116206014,1.201629685,1
-0.374640298,0.240659969,-0.920429316,0
1.233134202,-0.792179772,1.33671472,1
-3.704563664,0.694124454,-1.051642172,0
-3.732602877,-1.148985431,0.72192315,1
-4.623770081,0.863512594,-1.002980648,0
-0.59185126,3.06302874,0.927900987,1
4.421836912,-1.141484749,0.866416596,1
1.732611364,0.752043633,-0.814135214,0
-4.897466502,0.318787166,-1.023661529,0
-1.36943377,0.079066871,1.115173697,1
-3.769304896,0.560806237,1.570748687,1
-2.203507808,0.504741493,-0.744265254,0
0.02537413,-0.633817341,0.671871261,1
4.759511042,1.515125333,0.949815678,1
-0.918620654,-2.259197041,-0.798124241,0
3.653895596,0.604874519,0.149984413,1
-1.379228037,-0.827190159,-1.094565081,0
0.972635743,-0.685076979,1.295181496,1
-3.790935153,0.094350164,-0.928989608,0
3.760441552,-0.003585335,-0.942405497,0
-5.027164939,0.434070087,0.755336141,1
-2.135371838,-0.134605324,-1.213647579,0
-5.035611398,0.141497875,0.939588229,1
3.759018537,-1.049310996,-1.150684742,0
2.660202574,-1.428245811,-0.928002453,0
0.630835254,1.729302901,0.337338693,1
-3.754865889,0.001284883,1.310571579,1
4.324943765,0.731251486,0.558799242,1
-2.175848015,-1.631057965,0.718713628,1
1.498752241,0.468298144,1.442540491,1
1.814492957,1.65116678,1.569912279,1
-6.240296427,1.527226231,-1.155244555,0
2.145869988,0.553726524,-1.058871931,0
-0.358729626,0.991044388,-1.089695303,0
-3.307989702,0.231935697,0.241792405,1
1.295820757,-1.353321142,-0.970927003,0
3.515122111,-1.019253788,0.418496293,1
0.086213707,-1.268578615,1.199617528,1
0.794380264,-0.726623252,0.818393092,1
-0.700522594,-1.204469501,-1.084072808,0
-0.881612768,-1.312006735,1.222109465,1
0.471849916,-0.644285065,-1.034249985,0
-6.246344427,0.671488415,-0.928666535,0
0.254492357,0.752051047,-1.012663022,0
3.727108261,-0.420498804,-1.018663532,0
-3.073900348,0.28243903,1.041375344,1
2.532160598,-0.407955107,-0.869798623,0
2.118985893,-1.290809459,0.528379616,1
6.068834663,-1.323746064,-1.022944548,0
-3.857532031,-0.73194583,-1.21667522,0
0.765718543,-1.161911927,-1.13805059,0
2.351721607,0.780031037,1.655012164,1
-0.599887808,0.429214647,1.324759364,1
-0.764289316,0.35838264,0.808926433,1
-2.882180431,-0.921106631,-0.765924134,0
4.403425419,-0.811156412,-0.803821457,0
2.298339668,1.583999757,0.886927366,1
1.045069173,-0.718057486,1.266897956,1
0.926637105,-0.363979742,0.558712005,1
-2.520479479,-0.151290697,-0.924748696,0
-2.418309344,-0.308890983,-1.223873756,0
-0.212589413,0.493297163,-0.8812035,0
-1.09568596,-0.400683073,-1.039350578,0
3.476047978,-0.367750449,0.930823744,1
-3.369324649,0.215428368,-1.151290946,0
4.036886691,1.694322367,1.145800494,1
1.053323179,-0.24213959,-0.786515276,0
-1.808611122,1.145910949,-0.949050631,0
1.697520731,0.054237731,1.697094456,1
-0.656057542,-1.122582071,1.804587071,1
-2.061029825,2.209702566,0.981326633,1
1.918176306,-0.73225184,0.847400379,1
1.896086819,0.178673184,-1.070320286,0
1.105995793,-1.067778468,1.044663733,1
2.9328664,-0.387485579,-0.859864335,0
-1.725820258,-0.273863769,-1.183365432,0
2.873687018,1.229991211,-0.921168533,0
