-0.598282822,1.02353385,1
1.115928712,0.512127226,1
1.169814591,-1.072746686,0
0.631926257,-0.25566321,0
0.052532407,1.198444853,1
1.947437098,0.875587331,1
-0.386517627,-0.698542327,0
-0.233012736,1.099206793,1
-0.57862216,-1.482780669,0
0.250082033,-1.134510478,0
0.149465907,-0.838207861,0
-0.304018556,-0.756984029,0
1.2161801,-0.506728936,0
0.457282995,0.84422411,1
2.195777103,1.408518393,1
1.439827773,-1.011838607,0
-0.562873912,1.343725077,1
0.222360467,-1.408156509,0
-0.046131554,0.33485003,1
1.053182417,0.624226468,1
-0.104524324,1.26368892,1
-1.48875338,1.9492581,1
-0.184603128,0.252756836,1
1.792558518,0.861463076,1
-1.044001155,-0.883196043,0
1.109416227,1.317246877,1
0.349744924,1.126798776,1
-0.577501896,0.671798023,1
0.804847542,-1.43633808,0
-0.758256986,0.973235275,1
-0.433606001,0.942013117,1
-0.395389685,-0.821600899,0
1.394810321,1.460063507,1
-0.01396905,-1.11042312,0
0.038244081,-0.974172946,0
0.661637255,-1.117517135,0
0.022744458,-0.729645491,0
-1.089664749,-1.23264554,0
0.537366667,1.072223312,1
-0.969335954,0.933936806,1
0.804055728,1.370779075,1
0.702929863,-1.100029182,0
-0.006776081,-0.991239937,0
-0.362093168,0.803743172,1
1.005025274,-1.537221903,0
1.711730108,1.743383982,1
1.677971213,0.451648118,1
0.741243954,1.94921573,1
-1.026989395,-1.453951237,0
-0.152247444,-1.259755205,0
-0.357030134,-0.796600696,0
-0.00838861,1.595961725,1
1.509578655,-0.680665122,0
-0.322065833,-1.118021592,0
-0.762534732,1.368111273,1
-1.280035321,1.851782425,1
-1.209916196,-1.407504611,0
0.080956147,-0.584533637,0
0.36484479,-1.194887867,0
0.237533329,1.20894666,1
2.063482365,-0.729978262,0
0.880093894,0.70972826,1
0.137504277,-1.370658026,0
-0.905406805,-1.135033616,0
-1.906770772,1.267703043,1
-0.530983111,0.481995948,1
2.359262355,0.893779254,1
0.462669468,-1.292540908,0
-1.439803013,-0.881986256,0
0.740719284,0.722377458,1
-1.208270863,0.706795836,1
0.180563325,0.762363802,1
-0.92853199,-0.443901157,0
-1.102356532,-1.396076858,0
0.150183779,-0.470393159,0
-0.235038555,0.509693289,1
-0.925292019,-0.810086953,0
-0.240052674,-1.410372911,0
-1.266893212,-0.835258696,0
1.080551221,-1.408012514,0
-0.016959479,1.249161732,1
0.039586307,0.863102704,1
-1.906947977,1.188205297,1
0.00489471,-0.168597084,1
1.005935757,0.532990547,1
-0.070421183,0.508982337,1
-0.262353136,-1.182186559,0
0.146264288,-1.280494548,0
0.75487797,1.534213889,1
0.804636874,-1.745409761,0
-0.781005389,0.640269364,1
0.612607781,-0.643883917,0
0.37187668,1.246230496,1
-0.957154637,-1.020616072,0
0.479070227,1.645125001,1
0.513997845,-1.028391297,0
1.428537937,1.173994657,1
1.486419261,0.979157095,1
1.12868213,-1.086784446,0
0.396353892,-1.557636417,0
1.960950333,-1.455074212,0
-0.159142985,-0.847709212,0
-0.935926373,-1.093762279,0
0.821145286,-0.959445864,0
-0.976364399,-1.372598774,0
0.306261061,0.570889669,1
1.311715388,-1.121560074,0
-0.499378254,-1.462089089,0
0.560320633,1.118874761,1
-1.543139907,1.872798581,1
0.256888758,-1.219347849,0
0.072611251,0.391600005,1
-0.265921322,1.244051728,1
1.615610669,-1.168634232,0
0.328891099,-1.089942215,0
-0.718479732,-0.848014208,0
0.229867067,1.075557563,1
-0.302818628,0.969909776,1
-0.866797953,-0.82625284,0
-0.027295476,0.95498961,1
-1.75307848,-1.250996475,0
1.113597745,-1.334344915,0
-0.210694479,-0.62518154,0
-0.825693944,-1.495778768,0
-0.582410713,1.189585763,1
0.953985208,-0.752570732,0
0.135614417,0.731496716,1
-0.720218695,-0.870073175,0
-1.849264144,-0.434991163,0
1.164416655,0.728306765,1
0.883555608,2.42491275,1
-0.001981432,0.8214731,1
0.035027394,0.710677179,1
-0.840814171,1.088434551,1
-0.687951831,-1.486148454,0
-0.515281981,-1.742847102,0
0.104639347,-1.114774041,0
-1.433922039,-0.722513908,0
-1.220678681,-0.574848344,0
-0.21715408,-1.290379369,0
-1.402215258,0.598474682,1
-0.148811666,-1.221072837,0
0.210465635,1.080593803,1
-0.390222214,-1.137114876,0
1.372473367,1.621793972,1
-2.036286745,1.773703213,1
1.097654457,0.746275353,1
-0.015655552,1.563977775,1
-1.735462989,1.552561752,1
-0.731244137,-1.172268415,0
1.543588575,-1.606334331,0
-1.30349101,0.782354174,1
0.432750057,0.751127858,1
-0.10885607,1.229841518,1
-0.373478503,-0.794464653,0
0.612556744,1.183611792,1
-1.063299189,-1.225642341,0
0.757474676,1.40426326,1
-0.60929729,-0.34710316,0
-0.192406635,-0.952406479,0
-0.441193043,-0.937941354,0
-0.287105195,-1.23466818,0
1.35931678,-0.934477034,0
0.932378782,-1.08720232,0
0.294412169,1.183284543,1
0.791087356,-0.823264782,0
2.505382842,0.985581008,1
-0.225608164,0.993154391,1
-0.345072245,-1.104734662,0
0.865143003,0.695413958,1
-1.627236439,-1.085488025,0
0.504173941,0.112599126,1
-0.513806634,0.883744939,1
-1.213326275,1.303789803,1
-0.124445436,-1.006732707,0
0.680122926,-1.076453843,0
-0.724402595,-0.976701496,0
1.072434506,-0.768662151,0
0.550888779,-0.639990771,0
-0.793431988,1.074408658,1
-0.680568296,-0.850548132,0
0.593437394,-0.503704144,0
-0.686790951,-1.472626958,0
1.481551069,0.879459686,1
0.980996944,0.873986967,1
-0.908846126,-1.37791321,0
-1.537240715,-0.356999176,0
0.560631364,-0.589976847,0
-0.121248195,-1.307182168,0
-0.728761492,-0.498007688,0
1.036544632,-1.164117094,0
-0.060795388,0.862894854,1
0.654012902,-0.96572561,0
-0.773676217,1.75205051,1
2.965682436,1.677075202,1
1.192602328,-0.394053476,0
0.990747198,0.843961083,1
-0.758934913,-1.021963473,0
-1.237083341,0.517974146,1
1.156335107,-0.571206241,0
0.626604608,-1.548697836,0
-0.175792991,0.817062688,1
-0.811335471,-1.003496354,0
-0.287174405,-0.587471894,0
0.354984169,-0.998180371,0
-0.150978075,-0.980335036,0
0.444205772,-1.204383941,0
0.791207308,-1.025742956,0
-0.407846578,1.192317483,1
-0.709494174,-0.659606071,0
0.973862174,0.910839713,1
2.706360396,0.80769922,1
0.243849277,-1.106233383,0
0.415533099,0.832751246,1
0.776847591,-1.255577956,0
-0.217963682,-0.932934448,0
-0.830483038,0.570999553,1
-0.253549937,1.146526273,1
-2.798310933,1.508457235,1
0.891348285,-0.959292487,0
0.21742573,1.371764407,1
-0.244757457,-0.695330031,0
0.280744387,-1.243554445,0
-0.378895038,0.706146202,1
-1.17841436,-1.023866948,0
0.158793306,-1.114811734,0
-1.03498036,0.977701431,1
-0.044448972,-1.090677107,0
-0.902565525,0.109131221,1
-1.587009284,1.140460471,1
-1.154842792,0.322813143,1
0.104562873,0.854871258,1
0.203532279,1.438443742,1
-1.189119098,0.424506137,1
0.454408553,1.094712529,1
-0.432546569,-0.4966634,0
0.838103062,-1.148669195,0
-0.480042874,-1.012774747,0
-0.224101572,-0.635359856,0
-0.339491786,-0.606792481,0
0.103537849,1.150557407,1
0.733231054,1.156328673,1
-0.190952212,-1.014289637,0
-0.808199689,1.042939782,1
-1.176997765,0.488846659,1
0.031150033,-0.706822938,0
0.232511308,1.660597969,1
-0.007976038,-1.079644039,0
-2.208157263,-1.146444248,0
-0.67616738,-0.419803632,0
0.732427452,0.594436097,1
-0.800978432,1.261488735,1
0.152303934,1.423427333,1
-1.29088653,1.717186772,1
-2.270816093,-0.566063227,0
-0.35734345,-0.210492282,1
0.030086559,0.410217059,1
-0.708669475,0.032323854,1
0.22779671,1.424133529,1
-0.879821226,1.076638562,1
0.901452873,-0.293384613,0
0.568266235,-1.364860568,0
-1.248743216,1.478821848,1
-2.430975686,-0.973867715,0
1.171142711,-0.88485577,0
-0.160133285,0.401119567,1
0.656559107,1.227642214,1
2.205395042,1.382957643,1
0.329154248,0.671706009,1
-0.536594493,0.394697949,1
-0.913502684,-1.205594975,0
0.434863569,1.294123909,1
-0.35313807,-0.639843045,0
-0.820023288,0.325151458,1
0.169198174,-1.120031774,0
-0.321418907,-0.600834613,0
0.295924224,0.973860687,1
0.62237058,-0.52779421,0
1.249677723,0.38705632,1
-2.37287274,-1.507771467,0
-1.916463841,-0.87906111,0
1.046054245,0.632105487,1
-0.170002374,-1.526047091,0
1.988827501,0.759113628,1
-0.405159803,-1.455645792,0
0.034012372,1.077779399,1
0.901636174,0.649494125,1
1.197056672,-0.97730606,0
0.334793794,-0.774905898,0
0.27745451,-0.5981633,0
-0.191650581,0.662658712,1
-0.735431921,-0.812286368,0
0.145783127,1.925881296,1
0.613537467,-1.395451392,0
1.457620322,-0.697439402,0
-0.01998188,0.620221183,1
-1.457193446,-0.683904064,0
-1.781394792,1.427982847,1
-0.144332145,-1.278769649,0
0.764274549,0.682217238,1
-0.590333857,-1.15113933,0
-0.446285863,1.656614854,1
3.745271841,-0.747623937,0
-0.539769732,-1.64775629,0
-0.560735926,-1.024578634,0
-0.41019434,-0.598500733,0
0.873374186,-0.897470593,0
-2.664793687,-1.53527254,0
-0.514658927,-0.882726481,0
-0.47681698,2.554851469,1
-0.313719266,-1.024670723,0
-3.040543844,-1.344993881,0
0.389237218,-0.996263325,0
-0.156192717,-0.870764568,0
-0.419604632,-0.69964321,0
-0.172884103,-1.060417449,0
-0.089234822,0.973061173,1
-1.161788508,0.893724046,1
0.514328916,1.044138745,1
1.371424438,0.72830702,1
-0.351044118,-1.311862522,0
0.934578459,-1.057310591,0
-1.244552894,0.430860247,1
1.206022717,-0.855451677,0
-0.666774224,1.598974792,1
-0.187958204,-0.494465965,0
-0.442378343,-1.040504163,0
-1.162319944,1.276086027,1
-1.30765991,0.913323943,1
-0.13265821,1.333307419,1
0.411061848,1.627655673,1
0.148144092,1.2493454,1
-0.536764774,1.093410649,1
-0.690994435,0.908302039,1
0.697501058,-1.272908998,0
-0.822210401,1.441447561,1
0.600664112,-0.103831208,1
0.802092221,1.090156064,1
0.435981026,-0.407087996,0
-1.362737172,-1.421982349,0
0.212555759,1.067867588,1
-0.880988734,-0.87255969,0
-1.197970556,-0.879784909,0
0.00090522,-0.758161112,0
-0.148468909,0.761533841,1
-1.067363162,1.120470998,1
0.095174892,0.657533372,1
1.090547346,1.726200345,1
0.321562192,0.734110842,1
-0.119674053,0.896586193,1
-0.417551199,1.285369845,1
1.896765975,-0.567881002,0
-0.676734199,0.465669105,1
0.494647195,-0.937181218,0
0.917010137,-0.020325403,1
-0.463284386,-0.694088339,0
0.940693972,-1.643143166,0
0.715752578,-1.04973589,0
1.314660502,1.538245709,1
0.02889875,-0.692163209,0
-0.931181926,-0.341996715,0
0.505947547,1.019208724,1
0.585001379,0.283483228,1
1.478537934,-0.056997231,0
0.591576217,0.31771696,1
